provision_version_id,instrument_id,stable_provision_id,effective_from,effective_to_exclusive,application_basis,exact_change_kind,semantic_change,actor_role,modality,true_effect,false_effect,reserved_decision_owner,evidence_contract,rule_determinacy,authority_judgment_required,legal_linguistic_conflict,semantic_note,source_uri,source_paths,source_snapshot_hashes,source_snapshot_dates,source_quote,source_quote_sha256,temporal_status
EU-2020-1201:5(2):v1,EU-2020-1201,EU-2020-1201:5(2),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,notify the Commission and the other Member States of the justification,-,-,the notification and its justification,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"2. When reducing the width of the buffer zone pursuant to paragraph 1, the Member State concerned shall immediately notify the Commission and the other Member States of the justification for that reduction.",672f0776b7aae6e18938f363c91d1ce773bd1c7f2ea2f5c7325ad4188f643256,CURRENT
EU-2020-1201:5(3):v1,EU-2020-1201,EU-2020-1201:5(3),2020-08-20,2021-10-11,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,may,decline to demarcate immediately. No demarcated area need be established immediately,a demarcated area is established under Art. 4,Member State concerned,the three condition records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1,2020-08-17,"3. By way of derogation from Article 4, the Member State concerned may decide not to establish a demarcated area immediately, where all of the following conditions are fulfilled:",5abeef2955f8136f7d2157d3d094386140d81d6074514498c52e0b7dbceaf5e6,SUPERSEDED
EU-2020-1201:5(3):v2,EU-2020-1201,EU-2020-1201:5(3),2021-10-11,,effective amending act reflected by dated consolidation,TEXT_CHANGED,NO,Member State concerned,may,decline to demarcate immediately. No demarcated area need be established immediately,a demarcated area is established under Art. 4,Member State concerned,the three condition records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20211011,regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"By way of derogation from Article 4, the Member State concerned may decide not to establish a demarcated area immediately, where all of the following conditions are fulfilled:",471d9d743e225e613d9a4610ebc329090e7cd8d24b0cfb8d54e930e5fcec13a7,CURRENT
EU-2020-1201:5(3)(a):v1,EU-2020-1201,EU-2020-1201:5(3)(a),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,-,condition met,derogation unavailable,-,introduction evidence or site protection evidence,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"there is evidence that the specified pest was recently introduced into the area with the plants on which it was found, or that the specified pest has been found in a site with physical protection from the vectors of that pest;",e676f18d10b93d2d86155d204f44ca37aeea111a2ad4d156d9378af36493c029,CURRENT
EU-2020-1201:5(3)(b):v1,EU-2020-1201,EU-2020-1201:5(3)(b),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,-,condition met,derogation unavailable,-,inspection results,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,the results of inspection activities indicate that those plants were infected before their introduction into the area concerned;,cfa0409cfd59a2363b86d6be0710ae00d43cbaa8febd9a6ba818532525bca3b0,CURRENT
EU-2020-1201:5(3)(c):v1,EU-2020-1201,EU-2020-1201:5(3)(c),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,-,condition met,derogation unavailable,-,vector test records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"no vectors carrying the specified pest have been detected, on the basis of tests carried out in the vicinity of those plants.",862bed19531826a3ec2db39b976792b320a3838039a77f7acd1ac76554197e70,CURRENT
EU-2020-1201:5(4):v1,EU-2020-1201,EU-2020-1201:5(4),2020-08-20,2021-10-11,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,carry out the survey and give notification below,-,-,-,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1,2020-08-17,"4. In the case referred to in paragraph 3, the Member State concerned shall:",57a8a3d0fdd2f2c34ba066b45fc065593bbab6a9e1310eb585adb4adfb7aff1c,SUPERSEDED
EU-2020-1201:5(4):v2,EU-2020-1201,EU-2020-1201:5(4),2021-10-11,,effective amending act reflected by dated consolidation,TEXT_CHANGED,NO,Member State concerned,shall,carry out the survey and give notification below,-,-,-,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20211011,regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"In the case referred to in paragraph 3, the Member State concerned shall:",a14c2edaca0fdf745a3e945e9f2c435c006f4bf8d8bc6726bd91db3a1181fe58,CURRENT
EU-2020-1201:5(4)(a):v1,EU-2020-1201,EU-2020-1201:5(4)(a),2020-08-20,2024-10-17,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,annual survey for at least two years in the area of first confirmation,-,-,survey records,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05,"carry out, in the area where the presence of the specified pest was first confirmed, an annual survey for at least two years to determine whether any other plants have been infected and whether any further measures should be taken;",52ca51adffc5ec063b24e27e0a582681d9aa8f4c63eb9cb01ffc8cb47f16fcec,SUPERSEDED
EU-2020-1201:5(4)(a):v2,EU-2020-1201,EU-2020-1201:5(4)(a),2024-10-17,,effective amending act reflected by dated consolidation,TEXT_CHANGED,YES,Member State concerned,shall,annual survey for at least one year in the area of first confirmation,-,-,survey records,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"carry out, in the area where the presence of the specified pest was first confirmed, an annual survey for at least 1 year to determine whether any other plants have been infected and whether any further measures should be taken;",ddef9d88e78303b42a72193e777e4438a22e0c6c6ff2817516239b382860aaa1,CURRENT
EU-2020-1201:5(4)(b):v1,EU-2020-1201,EU-2020-1201:5(4)(b),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,notify the Commission and Member States of the justification and the survey outcome,-,-,the notification,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"notify to the Commission and the other Member States the justification for not establishing a demarcated area, and the outcome of the survey referred to in point (a) as soon as it becomes available.",4698b80bfe531278cf3113a81953e0c0b7e250fbf36344a23c4e28da11a5cd36,CURRENT
EU-2020-1201:5(4)-sub1:v1,EU-2020-1201,EU-2020-1201:5(4)-sub1,2024-10-17,,effective amending act reflected by dated consolidation,INITIAL,INTRODUCED,Member State concerned,shall,"The 5(4)(a) survey consists in the collection of samples for testing using an Annex IV molecular test, with the survey design and sampling scheme enabling identification, with at least 90 % confidence, of a 1 % level of presence of infected plants.",-,-,survey design record,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,The survey referred to in point (a) of the first subparagraph shall consist in the collection of samples for testing using one of the molecular tests listed in Annex IV. The survey design and sampling scheme shall enable the identification with at least 90 % confidence a level of presence of 1 % of infected plants.,0d29241e23523a63ced8e3cfca26632e106989e7a7e612c1d7a836a24a7b6d89,CURRENT
EU-2020-1201:6(1):v1,EU-2020-1201,EU-2020-1201:6(1),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,may,lift the demarcation; notify the Commission and Member States. The demarcation may be lifted,the demarcation stands,Member State concerned,four years of Art. 10 survey records,DETERMINISTIC_RULE,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"1. Where, based on the surveys referred to in Article 10, the specified pest has not been detected in a demarcated area for a period of four years, this demarcation may be lifted. In such cases, the Member State concerned shall notify the Commission and other Member States.",0ecbf728f90513404cb172e6d545b665250ff36e4af43016f8732dedcfa0ab30,CURRENT
EU-2020-1201:6(2):v1,EU-2020-1201,EU-2020-1201:6(2),2020-08-20,2021-10-11,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,may,lift early. The area may be lifted 12 months after establishment,the four-year rule of 6(1) applies,Member State concerned,-,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1,2020-08-17,"2. By way of derogation from paragraph 1, in the case where the Member State concerned has reduced the buffer zone to a width of no less than 1 km in accordance with Article 5(1), the Member State may lift the demarcated area after 12 months since its initial establishment, where both of the following conditions are fulfilled:",2032d49b55d7ce40818ecdbacfe1d3309e3df9e0acf8caf0ce63d261aff12bc9,SUPERSEDED
